"MIFKRT Micro USB Cable 1 m VivO Charging Cable for All VivO/ Phones and Android Phones, Only Cable,  (Compatible with All Mobile Vivo, Oppo, Samsung, Gionee and Mi, Vivo phones, White, One Cable)",₹206,158,"This USB Data Charging cables are uniquely designed and are positioned to provide the best comfort and performance while using. The Extra Long Micro-USB Cable is a cable solution for charging and sync of your smartphones and tablets. The outer cable material is made from soft rubber with silicon coating to make it last long and tangle free. The flat design of this cable gives it a long durability and strong built. It can be used for both, charging and transferring data at high speed. It has been designed keeping in mind your every need, to connect Micro-USB devices including smartphones and tablets to a USB charger or port. The length of the Pebble Extra Long Micro-USB Cable gives you an edge over others by not letting you stand next to charging point while charging your smartphone.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/ky3b0y80/data-cable/micro-usb-cable/z/y/c/vivo-charging-cable-for-all-vivo-phones-and-android-phones-only-original-imagaeszg8cnkjab.jpeg?q=70
"ULTRADART USB Type C Cable 6.5 A 1.01 m ORIGINAL 65W VOOC/DART/WARP/DASH/SUPERVOOC/SUPERDART FAST CHARGER CABLE  (Compatible with oneplus/oppo/realme, VOOC/DASH/WARP/DART/SUPERVOOC, Red, White, One Cable)",₹222,399,"ULTRADART USB Type C Cable 6.5 A 1.01 m ORIGINAL 65W VOOC/DART/WARP/DASH/SUPERVOOC/SUPERDART FAST CHARGER CABLE  (Compatible with oneplus/oppo/realme, VOOC/DASH/WARP/DART/SUPERVOOC, Red, White, One Cable) is designed to meet your expectations in Electronics.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/l3es13k0/data-cable/usb-type-c-cable/x/1/h/65w-vooc-dart-warp-dash-supervooc-superdart-fast-charger-cable-original-imagegr8yqhqajsb.jpeg?q=70
"NP Tech Reversible USB 2.0 3 m copper braiding 3.0 meter usb printer cable  (Compatible with laptop,PC,computer,printer,scanner,speakers,play station games,networking server, White, One Cable)",₹190,140,"NP TECH brings you new and reliable 3.0 meter white usb printer cable 6.0 OD USB 2.0 A Male to B Male high speed Up to 480 Mbps transfers data speed for USB 2.0 devices compatible with Laptop, PC, monitor, desktop, computer, printer, scanner, speakers, play station games, video gaming, Amplifier, LCD system, networking servers with high performance and durability. A printer cable is a type of computer cable used for connecting a printer to a computer. It is used for transmitting print commands and functions from the computer to the printer. The cable has a connector at each end. The NP Tech printer cables are made out of 100% copper with the outer covering of PVC to make it protective against heat and flexible to use. The cables are of sufficient length and are portable. NP Tech cables ensure easy usability with long durability of products. USB cables can be longer than parallel cables. This allows for flexibility when wiring an office. USB also enables a device to be hot-swapable: you can plug devices in and the computer will automatically make the adjustments required to use the device",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/xif0q/data-cable/reversible-usb-2-0/z/r/e/3-0-meter-usb-printer-cable-np-tech-original-imaghjghey3s2hmm.jpeg?q=70
"Portronics Lightning Cable 3 A 1.2 m Konnect L  (Compatible with All Phones With 8 Pin Port, White, One Cable)",₹159,276,"Discover the amazing Portronics Lightning Cable 3 A 1.2 m Konnect L  (Compatible with All Phones With 8 Pin Port, White, One Cable), perfect for all your needs in Electronics.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/kwb07m80/data-cable/lightning-cable/o/n/h/konnect-l-portronics-original-imag9y8whtfujvy4.jpeg?q=70
"iTronix Magnetic Charging Cable 0.3 m Charger for boAt Storm Smart Watch  (Compatible with BoAt Storm / Xtend / Xplorer SMARTWATCHES ONLY, // THIS IS NOT A MOBILE CHARGER //, Black, One Cable)",₹279,230,"100% brand new and high quality USB charger for boat storm smartwatch. Fast Charging: The gold-plated joints provide great electrical conductivity and ultra-fast transfer rate.high use frequency, soft line, abrasion- resistance, bend-resistance with long durability. Safe and Practical: Prevent your smart watch from being damaged by overcurrent when Connected to USB Power Source on PC. Easy to Operate: Simply attach the charging cable on the watch and enjoy effortless user experience. The USB cable charging dock also enables you to transfer your activities data between your smart watch and computer. Easy to Carry: Ideal for office, gym locker, or can be stored in your sports bag. Please note that this is a boAt Storm SmartWatch charger and it does not suit any other smartwatch.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/l0jwbrk0/data-cable/magnetic-charging-cable/w/z/b/itx43-itronix-original-imagcbyqudqguzn6.jpeg?q=70
"Mi USB Type C Cable 2.4 A 1 m SJX02ZM 2 in 1  (Compatible with Mobile, Black, One Cable)",₹269,379,"Do you often search for a compatible cable to charge or sync different devices? If yes, then bring home the Mi SJX02ZM 2-in-1 USB Type-C cable that offers support for both Type-C and micro-USB ports. It supports fast-charging up to 2.4 A for quickly powering up your compatible devices. Additionally, this cable's environment-friendly TPE-build quality ensures flexibility and long-lasting use.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/kqpj4i80/data-cable/usb-type-c-cable/f/2/e/sjx02zm-2-in-1-mi-original-imag4nuswe3m4fv6.jpeg?q=70
"Primiu Micro USB Cable 2.8 A 1.8 m 6 ft long Nylon Braided Tough  (Compatible with Micro USB Compatible Devices, Silver, One Cable)",₹245,32,"2.4 Amps fast charging so that you can be on a run all day long. Rest assured, data transmits at a high speed- efficiently and reliably. Say goodbye to fragile and chipped cables, with Aircraft Aluminum alloy connector CNC technology, Primiu USB Cables are ultra durable- no scratch, no crack. 1.8 meter long so that you no longer have to stick to one side of the bed. Compatible as a Micro USB Cable",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/jxuq07k0/data-cable/micro-usb-cable/3/d/9/primiu-primiu8-original-imafg2gkafvb5hjc.jpeg?q=70
"boAt USB Type C Cable 2 m Type C A400 - 2m  (Compatible with All Phones, Black, One Cable)",₹299,84,"boAt Indestructible Type C to USB A Cable 2 Meter, for OnePlus 3, OnePlus 2, Nexus 5X, Nexus 6P, Le Eco Le 2, new MacBook, ChromeBook Pixel, Gionee S6, Meizu PRO 5, Xiaomi Mi 4c, Xiaomi Mi 5, LeEco Le 1s, LeEco Le 2, Le 2 Pro, LeEco Le Max 2, Nokia N1 Tablet and many more Type C devices (Passes Google CheckR). Product information",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/jdbzcsw0/data-cable/usb-c-type-cable/b/u/c/boat-type-c-a400-2m-original-imaf2fh9zjejw6hr.jpeg?q=70
"Portronics USB Type C Cable 1.2 m POR-1081 Konnect L  (Compatible with All Phones With Type C port, Grey, One Cable)",₹183,424,"This cable comes with charging & Data sync function for smartphones.This cable is unique interms of design and multi-use and is positioned to provide the best comfort and performance while using. TPE + Nylon Material to make sure that the life of the cable is enhanced significantly. The Cable is extra thick 1.2 meter long, optimized for an easy use for your comfort at home or office. Charge for all Type C USB connectivity devices including MacBook 12 inch, Nexus 5x, Nexus 6p, OnePlus 2, pixel c, Lumia 950, Lumia 950 xl, Nokia n1, etc.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/kv8fbm80/data-cable/usb-type-c-cable/o/r/7/por-1081-konnect-l-portronics-original-imag86jfqfauktyw.jpeg?q=70
"Portronics USB Type C Cable 1 m SILICO-C 60W PD Fast Charging  (Compatible with Smartphones, Laptop, Blue)",₹239,403,"Experience the best with Portronics USB Type C Cable 1 m SILICO-C 60W PD Fast Charging  (Compatible with Smartphones, Laptop, Blue) from our Electronics collection.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/l251xu80/data-cable/usb-type-c-cable/b/c/z/silico-c-60w-pd-fast-charging-portronics-original-imagdjhdwh2mhg9h.jpeg?q=70
"Ailkin USB Type C Cable 3 A 1 m PD USB Type C to Lighting Fast Charger Cable For Apple iPhone  (Compatible with 5/5C/5S/6/6S/7/8/X/XR/XS Max/11/12/13 Series, iPad, iPod & More, 5&5C&5S&6&6S&7&8&X&XR&XS Max&11&12&13 Series, IPad, IPod & More, One Cable)",₹539,127,"Ailkin USB Type C Cable 3 A 1 m PD USB Type C to Lighting Fast Charger Cable For Apple iPhone  (Compatible with 5/5C/5S/6/6S/7/8/X/XR/XS Max/11/12/13 Series, iPad, iPod & More, 5&5C&5S&6&6S&7&8&X&XR&XS Max&11&12&13 Series, IPad, IPod & More, One Cable) is a top-quality product in the Electronics category.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/ky90scw0/shopsy-data-cable/w/w/s/1-i-phone-cable-tiype-c-i-phone-cable-rahulsharma-original-imagagsefj9cpufh.jpeg?q=70
"KPSS USB Type C Cable 1 m 44W FLASH CHARGE DATA CABLE FOR vivo iQOO 3 / 7 / Z3 / Z5  (Compatible with Vivo Y73,Vivo Z1x,Vivo Z5, V19,Vivo V20,Vivo V20 Pro,Vivo V20 SE,Vivo V21, White, One Cable)",₹246,202,"USB Type-C cable is guaranteed compatible for fast charge and sync with all devices with a USB Type-C port. Compatible with all versions of Quick Charge (QC), Adaptive Fast Charging & Turbo Charging standards.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/ky4qgsw0/data-cable/usb-type-c-cable/h/3/p/44w-flash-charge-data-cable-for-vivo-iqoo-3-7-z3-z5-kpss-original-imagaftf7wywnzgy.jpeg?q=70
"Ali Creation Power Sharing Cable 0.5 m USB Charger Cable Compatible with Xiaomii Mi Smart Band 5 , USB Charging Cable Accessories Cord Lead Compatible with Xiaomii Ml Band 5  (Compatible with Mi Band 5, Mi Band 6, Black, One Cable)",₹201,251,"1. Compatibility: For Xiaomi Mi Band 5/6 Charger smart watch replacement charging cable. 2. Power Protection: Protect your smart watch from overcharging. 3. Compact and lightweight design: convenient for travelers and business users. 4. Plug and Play: Seamlessly sync and charge on the computer at the same time, or plug directly into the wall or car USB charger. 5. Accessories only, not including smart watches.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/klgx0280/data-cable/power-sharing-cable/z/x/i/usb-charger-cable-compatible-with-xiaomii-mi-smart-band-5-usb-original-imagyhfhjnmfqdez.jpeg?q=70
"Basesailor Lightning Cable 2 A 1 m Lightning to USB 1M Cable for IPhone Fast Charging  (Compatible with 5/5C/5S/6/6S/7/8/X/XR/XS Max/11/12/13 Series, iPad, iPod & More, White, One Cable)",₹265,182,"Basesailor | Lightning to USB Cable for Fast Charging compatible for iPhone 5/ 5C/ 5S/ 6/ 6S/ 7/ 8/ X/ XR/ XS Max/ 11/ 12/ 13 Series and iPad Air/ Mini, iPod & other Devices (1 Meter, White)",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/l3lx8cw0/cable-power-meter/m/y/s/100-1-lightning-to-usb-1m-cable-for-fast-charging-basesailor-original-imagez95hbzmrczd.jpeg?q=70
"Safa USB Type C Cable 3 A 0.99 m 18W_30W FAST CHARGING CABLE 3A SUPPORT OPPO,REALME,REDMI,POCO,VIVO,MOTOROLA,  (Compatible with SAMSUNG, NOKIA, ASUS, LENOVO, HONOR, INFINIX, TECNO, MICROMAX, LAVA, GIONEE /, White)",₹306,140,"Take this cable with you wherever you go. If you travel a lot, it is the ideal accessory. It is small and light and it has a removable USB cable. This cable is also compatible with any other devices or other makes of devices Type-C port when you use it with your devices.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/l1fc0i80/data-cable/usb-type-c-cable/e/q/f/18w-30w-fast-charging-cable-3a-support-oppo-realme-redmi-poco-original-imagcznr6eukq44e.jpeg?q=70
"GLV Magnetic Charging Cable 0.6 m Charger for Noise ColorFit Pro 3/ Pro 2 / Pro 2 Oxy / Pulse / Ultra / Nav / Brio  (Compatible with Noise ColorFit Pro 3 / Pro 2 / Pro 2 Oxy / Pulse / Ultra / Nav, Nav+ / Brio ONLY, Black)",₹289,414,"Discover the amazing GLV Magnetic Charging Cable 0.6 m Charger for Noise ColorFit Pro 3/ Pro 2 / Pro 2 Oxy / Pulse / Ultra / Nav / Brio  (Compatible with Noise ColorFit Pro 3 / Pro 2 / Pro 2 Oxy / Pulse / Ultra / Nav, Nav+ / Brio ONLY, Black), perfect for all your needs in Electronics.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/ku8pbbk0/data-cable/micro-usb-cable/k/1/u/itx43-itronix-original-imag7ecqwwagedwj.jpeg?q=70
"Portronics Micro USB Cable 3 A 1 m Nylon Braided Konnect B POR-1234  (Compatible with Mobile, Computer, Grey, One Cable)",₹143,491,"Konnect-B Micro USB nylon-braided cable is rugged and made to be compatible with all micro USB devices such as smartphones, MP3 players, GPS devices, photo printers and digital cameras etc. It supports up to a charging speed of 3.0A, making it optimal for your fast charging needs. The cable is 1M in length and ensures a seamless user experience with no tangling of wires. It has a bend lifespan of 10000+ bends that makes it an ideal cable for seamless charging and transmission of data.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/xif0q/data-cable/b/s/h/-original-imaghvgzhs4s6ypt.jpeg?q=70
"Portronics USB Type C Cable 3 A 1 m POR-656 Konnect Core  (Compatible with Type - C, Black, One Cable)",₹126,257,Konnect Core Type C cable is unique interms of design and multi-use and is positioned to provide the best comfort and performance while using. PVC material to make sure that the life of the cable is enhanced significantly. The Cable is extra thick (4mm) & 1 meter long. For any issues contact us on 9555 245245 from 10AM-7PM Monday to Saturday.,Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/l3bx5e80/data-cable/usb-type-c-cable/n/1/7/por-656-konnect-core-portronics-original-imageh49nh9c8auv.jpeg?q=70
"DUDAO Lightning Cable 5 A 2 m L6H 65W Power Delivered Fast Charging Cable & Data Sync  (Compatible with Compatible For iPhone, Compatible For iOS, Green, One Cable)",₹799,370,"DUDAO L6H 65W USB C to Lighting MFi certification and strict quality testing ensure your devices are charged safely, and at their fastest possible speed. The durable nylon fiber and alloy melded shell adds elasticity and strength to defend against external fraction and heavy usage. Thick copper wire ensures stable charging output. Built-in golden-plated layer and shielding shell have an efficient performance USB-C side is designed for the Lightning interface iOS system. the charger features super-fast charging, sync, and 5A fast data transfer for great reductions in charging time. (Data transfer rates are up to 480 Mbps.) cable length is 2 m",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/xif0q/data-cable/lightning-cable/2/q/0/l6h-65w-power-delivered-fast-charging-cable-data-sync-dudao-original-imagkffx6y4mh2vg.jpeg?q=70
"realme Micro USB Cable 3 A 1 m RMW2193  (Compatible with Smartphones, Tablets, Neckband, TWS, Power Banks, Black)",₹249,287,"High-quality realme Micro USB Cable 3 A 1 m RMW2193  (Compatible with Smartphones, Tablets, Neckband, TWS, Power Banks, Black) available now in Electronics.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/kyhlfgw0/data-cable/micro-usb-cable/k/y/4/rmw2193-realme-original-imagapjws8xnazfs.jpeg?q=70
"realme Micro USB Cable 3 A 1 m RMW2192  (Compatible with Smartphones, Tablets, Neckband, TWS, Power Banks, White)",₹299,178,"realme Micro USB Cable 3 A 1 m RMW2192  (Compatible with Smartphones, Tablets, Neckband, TWS, Power Banks, White) is a top-quality product in the Electronics category.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/kyhlfgw0/data-cable/micro-usb-cable/2/n/c/rmw2192-realme-original-imagapjwrch8gsss.jpeg?q=70
"Portronics USB Type C Cable 3 A 1.2 m Konnect L POR-1403  (Compatible with All Phones With Type C port, White, One Cable)",₹175,357,"This cable comes with charging & Data sync function for smartphones.This cable is unique interms of design and multi-use and is positioned to provide the best comfort and performance while using. TPE + Nylon Material to make sure that the life of the cable is enhanced significantly. The Cable is extra thick 1.2 meter long, optimized for an easy use for your comfort at home or office. Charge for all Type C USB connectivity devices including MacBook 12 inch, Nexus 5x, Nexus 6p, OnePlus 2, pixel c, Lumia 950, Lumia 950 xl, Nokia n1, etc.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/kv8fbm80/data-cable/usb-type-c-cable/u/g/o/konnect-l-por-1403-portronics-original-imag86jctnzyyng4.jpeg?q=70
"Primiu Lightning Cable 2.8 A 1.8 m 6 ft long Nylon Braided Tough  (Compatible with iPhone, iPad, Silver, One Cable)",₹299,288,"2.4 Amp lightning fast charging so that you can be on a run all day long. Rest assured, data transmits at a high speed- efficiently and reliably. Say goodbye to fragile and chipped cables, with Aircraft Aluminum alloy connector CNC technology, Primiu USB Cables are ultra durable- no scratch, no crack. 1.8 meter long so that you no longer have to stick to one side of the bed. Compatible with iPhone, iPad, iPod",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/jxnksy80/data-cable/lightning-cable/5/d/y/primiu-p6-original-imafg2ggb2knzmmk.jpeg?q=70
"OnePlus USB Type C Cable 2.4 A 1 m C201A Warp Charge  (Compatible with OnePlus 3/ 3T/ 5/ 5T/ 6/ 6T/ 7/ 7 Pro/ 7T, Red, White)",₹849,97,"Bring home this designer OnePlus Warp Type-C cable, which is made of high-quality materials to speedily charge your compatible devices. This 100 cm long rollable and tangle-free cable comes with an outer silicone coating and covers a broad copper and nickel internal cabling which easily and quickly charges your devices. ",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/k9re3rk0/data-cable/usb-type-c-cable/t/p/c/oneplus-opc2-original-imafrh8jzk2k9m6a.jpeg?q=70
"Accessories At Cost USB Type C Cable 1 m 20W Fast Charger USB Type C Adapter with Type C Lightening Cable  (Compatible with Apple iphone Device, White, One Cable)",₹371,312,"Connect your iPhone, iPad or iPod with Lightning connector to your USB-C– or Thunderbolt 3 (USB-C)–enabled Mac for syncing and charging, or to your USB-C–enabled iPad for charging. You can also use this cable with your Apple 18W, 20W, 29W, 30W, 61W, 87W or 96W USB?C Power Adapter to charge your iOS device and even take advantage of the fast-charging feature on selected iPhone and iPad models.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/xif0q/data-cable/usb-type-c-cable/e/s/l/20w-fast-charging-data-sync-cord-5a-pd-usb-c-cable-for-ios-original-imagggczeggnbd9e.jpeg?q=70
"iTronix Magnetic Charging Cable 0.5 m Charger for DIZO Watch 2 / Watch 2 Sports / Watch S |  (Compatible with DIZO Watch 2 / Watch 2 Sports / Watch S, Black, One Cable)",₹299,64,"100% brand new and high quality fast charging cable for DIZO Watch 2 / Watch 2 Sports smartwatches. The gold-plated joints provide great electrical conductivity and ultra-fast transfer rate. High use frequency, soft line, abrasion- resistance, bend-resistance with long durability. Safe and Practical: Prevent your smart watch from being damaged by overcurrent when Connected to USB Power Source on PC. Easy to Operate: Simply attach the charging cable on the watch and enjoy effortless user experience. The USB cable charging dock also enables you to transfer your activities data between your smart watch and computer. Easy to Carry: Ideal for office, gym locker, or can be stored in your sports bag.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/l046he80/cable-power-meter/n/k/h/magnetic-charging-2-pins-cable-for-w26-w26plus-b0at-colour-fit-original-imagbz2spuxshf53.jpeg?q=70
"Primiu USB Type C Cable 2.4 A 1.8 m P10  (Compatible with Type-C Devices, Silver, One Cable)",₹263,212,"Discover the amazing Primiu USB Type C Cable 2.4 A 1.8 m P10  (Compatible with Type-C Devices, Silver, One Cable), perfect for all your needs in Electronics.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/kfr5le80/data-cable/usb-type-c-cable/x/g/y/primiu-p10-original-imafw5fkhdqdkvmf.jpeg?q=70
"Portronics Micro USB Cable 1.2 m POR-1079 Konnect L  (Compatible with All Phones With Micro USB Port, Grey, One Cable)",₹169,457,"CHARGE & SYNC FUNCTION- It comes with Fast Charging & quick Sync Function LONG CORD- The Cable is extra thick 1.2 meter long, optimized for an easy use for your comfort at home or office HIGH QUALITY MATERIAL- TPE + Nylon material to make sure that the life of the cable is enhanced significantly MORE DURABLE- Konnect L Micro cable is unique in terms of design and multi-use and is positioned to provide the best comfort and performance while using COMPATIBILITY- Compatible with most android smartphones, windows phone, tablets, PC peripherals and other micro USB compatible devices.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/xif0q/data-cable/micro-usb-cable/5/k/m/por-1079-konnect-l-portronics-original-imaggasugbzvkqgr.jpeg?q=70
"MIFKRT Magnetic Charging Cable 0.3 m Charger for boAt Storm Smart Watch  (Compatible with boAt Storm Smart Watch, Black, One Cable)",₹227,347,"100% brand new and high quality USB charger for boat storm smartwatch. Fast Charging: The gold-plated joints provide great electrical conductivity and ultra-fast transfer rate.high use frequency, soft line, abrasion- resistance, bend-resistance with long durability. Safe and Practical: Prevent your smart watch from being damaged by overcurrent when Connected to USB Power Source on PC. Easy to Operate: Simply attach the charging cable on the watch and enjoy effortless user experience. The USB cable charging dock also enables you to transfer your activities data between your smart watch and computer. Easy to Carry: Ideal for office, gym locker, or can be stored in your sports bag. Please note that this is a boAt Storm SmartWatch charger and it does not suit any other smartwatch.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/kzd147k0/data-cable/micro-usb-cable/j/w/p/smart-watch-2-pins-magnetic-suction-charger-cable-icecloud-original-imagbe8m6ut28fhd.jpeg?q=70
"Portronics USB Type C Cable 1 m POR-1179 Konnect A Nylon Braided  (Compatible with Compatible with All USB Type C Supported Devices, White, One Cable)",₹129,492,"Konnect A 1M Type C USB cable with 3.0A output. Extra thick with PVC heads, for immediate charging and data sync. Compatible with all devices having 8 Pin ports.Durable and safe, nylon-braided material with PVC heads for maximum protection.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/kgjqefk0/data-cable/usb-type-c-cable/b/r/g/portronics-por-1179-konnect-a-nylon-braided-original-imafwrfygsgyevvh.jpeg?q=70
"Gizmore USB Type C Cable 4 A 1 m Giz WDC151  (Compatible with Mobile, Tablet, Computer, White, Red, One Cable)",₹299,298,"Experience the best with Gizmore USB Type C Cable 4 A 1 m Giz WDC151  (Compatible with Mobile, Tablet, Computer, White, Red, One Cable) from our Electronics collection.",Mobile Accessories,Mobile Cables,https://rukminim1.flixcart.com/image/612/612/l3rmzrk0/data-cable/b/g/x/-original-imagetcu4zgemdp7.jpeg?q=70
Tiagun 5 A Mobile 33W Super VOOC/Dart/Flash/QuickChargeAll protocol for All mobile Charger  (White),₹499,301,Tiagun 5 A Mobile 33W Super VOOC/Dart/Flash/QuickChargeAll protocol for All mobile Charger  (White) is designed to meet your expectations in Electronics.,Mobile Accessories,Mobile Chargers,https://rukminim1.flixcart.com/image/612/612/xif0q/battery-charger/v/t/o/33w-super-vooc-dart-flash-quickchargeall-protocol-for-all-mobile-original-imaghn7smtgfebgr.jpeg?q=70
ICREATOR Foldable Fast Wireless Charger for Apple iPhone Iwatch and Wireless Airpods Charging Pad,"₹2,349",393,"Discover the amazing ICREATOR Foldable Fast Wireless Charger for Apple iPhone Iwatch and Wireless Airpods Charging Pad, perfect for all your needs in Electronics.",Mobile Accessories,Mobile Chargers,https://rukminim1.flixcart.com/image/612/612/l5iid8w0/charging-pad/2/h/q/foldable-fast-wireless-charger-for-apple-iphone-iwatch-and-original-imagg6afb9rkd7c2.jpeg?q=70
"Apple 20W ,USB-C Power Charging Adapter for iPhone, iPad & AirPods  (White)","₹1,599",143,"Apple 20W ,USB-C Power Charging Adapter for iPhone, iPad & AirPods  (White) is designed to meet your expectations in Electronics.",Mobile Accessories,Mobile Chargers,https://rukminim1.flixcart.com/image/612/612/kgqvlow0/battery-charger/d/a/7/apple-mhjd3hn-a-original-imafwwwfg5xgcctm.jpeg?q=70
"Mi 22.5W Quick Charger combo for Mi,Redmi,Xiomi devices (Type C- Cable Included)  (White)",₹649,312,"You can conveniently charge your devices with the help of the Xiaomi 22.5 W Fast Charger Combo. Thanks to its USB Type-A input port and USB Type-C output port, this charger lets you charge your tablets, smart devices, and smartphones efficiently and rapidly. With its Qualcomm Quick Charge 3.0, this charger can charge your devices in a jiffy. Moreover, it comes with a USB Type-C cable to cater to your charging needs.",Mobile Accessories,Mobile Chargers,https://rukminim1.flixcart.com/image/612/612/xif0q/battery-charger/g/e/h/-original-imaggwxekxuasfqk.jpeg?q=70
"Nothing phone (1) 45W ,USB-C Compatible Power Charger  (White)","₹2,499",360,"Experience the best with Nothing phone (1) 45W ,USB-C Compatible Power Charger  (White) from our Electronics collection.",Mobile Accessories,Mobile Chargers,https://rukminim1.flixcart.com/image/612/612/l5h2xe80/battery-charger/u/p/u/-original-imagg5bzwgzpbx6f.jpeg?q=70
"boAt 18W Power WCD QC3A Charger combo Compatible with Vivo,Oppo,Gionee,Xiomi,Redmi,realme,infinix,POCO,iphone,Samsung,Mi devices (Type C - Cable Included)  (White, Cable Included)",₹449,165,"Bring home this compact charger from boAt and keep your phone charged at all times. The Auto-detect charging feature keeps your devices charged by adapting to your device’s charging requirements. The Quick Charge 3.0 technology provides lightning-fast speeds of charging. Moreover, your charger is also protected from short circuits, overheating and overcurrent, thanks to the inbuilt Smart IC Protection feature.",Mobile Accessories,Mobile Chargers,https://rukminim1.flixcart.com/image/612/612/kdoup3k0/battery-charger/r/q/b/boat-wcd-qc3a-with-type-c-cable-original-imafugptqajqhm7r.jpeg?q=70
"SAMSUNG Original 25W ,USB -C Compatible Power Adaptor for all Samsung Devices (Fast Charge 2.0)  (Black)","₹1,075",135,6 MONTH WARRANTY,Mobile Accessories,Mobile Chargers,https://rukminim1.flixcart.com/image/612/612/kl2mljk0/battery-charger/x/0/u/ep-ta800-samsung-original-imagya36jzxk5sgm.jpeg?q=70
Ambrane 20 W 3 A Mobile RAAP M20 Charger  (Icey Blue),₹499,219,Charge up real quick with Ambrane RAAP M20 charger which gives 20W boosted charging speed. Charge all your Type-C to Type-C enabled devices securely with rapid speed and multi-layer chipset protection. The charger is universally compatible with different voltages which makes it a perfect power companion.,Mobile Accessories,Mobile Chargers,https://rukminim1.flixcart.com/image/612/612/l2jcccw0/battery-charger/f/p/d/raap-m20-ambrane-original-imagduxvzhygh8b2.jpeg?q=70
"Mi 10W Fast Charger combo for Mi,Redmi,Xiomi devices (MicroUSB - Cable Included)  (Black, Cable Included)",₹499,304,"Amidst your active lifestyle and daily debacles, keep your smartphones and other devices charged by getting the Mi MDY-09-EJ mobile charger. Thanks to its unique technology and design, it supports up to 2 A of fast charging and its micro-USB cable offers up to 480 Mbps of transfer rate for speedy data transfers. Moreover, this compact charger also supports a universal voltage range of approximately 100 V - 240 V, which widens its compatible horizon. ",Mobile Accessories,Mobile Chargers,https://rukminim1.flixcart.com/image/612/612/kcnp8y80/battery-charger/q/r/m/mi-2a-fast-charger-original-imaftqs3nyhf4fvj.jpeg?q=70
RoarX 20 W 3 A Mobile Type C to Lightning Original PD adapter for i-Phone 11/12/13/14 Pro Fast Charger  (White),₹534,307,"Roarx's 20W PD Charger's multiple protection -over-current, short-circuit and over-temperature protection protects your device. Our FastCharger is fully compatible for iPhone: Our Quick Charger for iPhone equipped with 20W PD 3.0 USB Type-C power supply, PD 3.0 Quick Charge port provides max 20W output power, charges your iPhone 12 up to 60% in just 30 minutes, save more than 1.5 hours for you. The RoarX compatible iPhone wall charger has a built-in multiple protection system, preventing overvoltage, overcharging, overheating, etc. Type-C charger is compatible with iPhone 12 Pro, iPhone 12 Pro Max, iPhone 12 mini, iPhone 12, iPhone 11 Pro, iPhone 11 Pro Max, iPhone 11, iPhone SE (2nd generation), iPhone XS, iPhone XS Max, iPhone XR, iPhone X, iPhone 8, iPhone 8 Plus, AirPods, Samsung Galaxy S21, S22, iPhone 13 , iPhone 13 Pro, iPhone 13 Pro Max, iPhone 13 mini, iPhone 14 , iPhone 14 Pro, iPhone 14 Pro Max, iPhone 14 Plus,",Mobile Accessories,Mobile Chargers,https://rukminim1.flixcart.com/image/612/612/xif0q/battery-charger/b/2/d/-original-imaghz78ykhaqca6.jpeg?q=70
